"Código","Unidade Territorial","UF","Referência","Idosos que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"410970","IBAITI","PR","12/2020","187"
"410975","IBEMA","PR","12/2020","49"
"410980","IBIPORÃ","PR","12/2020","909"
"410990","ICARAÍMA","PR","12/2020","79"
"411000","IGUARAÇU","PR","12/2020","27"
"411005","IGUATU","PR","12/2020","5"
"411007","IMBAÚ","PR","12/2020","109"
"411010","IMBITUVA","PR","12/2020","204"
"411020","INÁCIO MARTINS","PR","12/2020","95"
"411030","INAJÁ","PR","12/2020","9"
"411040","INDIANÓPOLIS","PR","12/2020","18"
"411050","IPIRANGA","PR","12/2020","52"
"411060","IPORÃ","PR","12/2020","172"
"411065","IRACEMA DO OESTE","PR","12/2020","6"
"411070","IRATI","PR","12/2020","509"
"411080","IRETAMA","PR","12/2020","70"
"411090","ITAGUAJÉ","PR","12/2020","22"
"411095","ITAIPULÂNDIA","PR","12/2020","178"
"411100","ITAMBARACÁ","PR","12/2020","22"
"411110","ITAMBÉ","PR","12/2020","53"
"411120","ITAPEJARA DOESTE","PR","12/2020","72"
"411125","ITAPERUÇU","PR","12/2020","141"
"411130","ITAÚNA DO SUL","PR","12/2020","20"
"411140","IVAÍ","PR","12/2020","73"
"411150","IVAIPORÃ","PR","12/2020","432"
"411155","IVATÉ","PR","12/2020","38"
"411160","IVATUBA","PR","12/2020","15"
"411170","JABOTI","PR","12/2020","6"
"411180","JACAREZINHO","PR","12/2020","330"
"411190","JAGUAPITÃ","PR","12/2020","144"
"411200","JAGUARIAÍVA","PR","12/2020","271"
"411210","JANDAIA DO SUL","PR","12/2020","325"
"411220","JANIÓPOLIS","PR","12/2020","47"
"411230","JAPIRA","PR","12/2020","7"
"411240","JAPURÁ","PR","12/2020","43"
"411250","JARDIM ALEGRE","PR","12/2020","120"
"411260","JARDIM OLINDA","PR","12/2020","5"
"411270","JATAIZINHO","PR","12/2020","126"
"411275","JESUÍTAS","PR","12/2020","22"
"411280","JOAQUIM TÁVORA","PR","12/2020","63"
"411290","JUNDIAÍ DO SUL","PR","12/2020","15"
"411295","JURANDA","PR","12/2020","29"
"411300","JUSSARA","PR","12/2020","47"
"411310","KALORÉ","PR","12/2020","22"
"411320","LAPA","PR","12/2020","275"
"411325","LARANJAL","PR","12/2020","20"
"411330","LARANJEIRAS DO SUL","PR","12/2020","332"
"411340","LEÓPOLIS","PR","12/2020","10"
"411342","LIDIANÓPOLIS","PR","12/2020","16"
"411345","LINDOESTE","PR","12/2020","61"
"411350","LOANDA","PR","12/2020","119"
"411360","LOBATO","PR","12/2020","19"
"411370","LONDRINA","PR","12/2020","8555"
"411373","LUIZIANA","PR","12/2020","53"
"411375","LUNARDELLI","PR","12/2020","17"
"411380","LUPIONÓPOLIS","PR","12/2020","25"
"411390","MALLET","PR","12/2020","54"
"411400","MAMBORÊ","PR","12/2020","111"
"411410","MANDAGUAÇU","PR","12/2020","239"
"411420","MANDAGUARI","PR","12/2020","565"
"411430","MANDIRITUBA","PR","12/2020","208"
"411435","MANFRINÓPOLIS","PR","12/2020","12"
"411440","MANGUEIRINHA","PR","12/2020","100"
"411450","MANOEL RIBAS","PR","12/2020","67"
"411460","MARECHAL CÂNDIDO RONDON","PR","12/2020","485"
"411470","MARIA HELENA","PR","12/2020","30"
"411480","MARIALVA","PR","12/2020","305"
"411490","MARILÂNDIA DO SUL","PR","12/2020","106"
"411500","MARILENA","PR","12/2020","18"
"411510","MARILUZ","PR","12/2020","43"
"411520","MARINGÁ","PR","12/2020","3813"
"411530","MARIÓPOLIS","PR","12/2020","43"
"411535","MARIPÁ","PR","12/2020","32"
"411540","MARMELEIRO","PR","12/2020","113"
"411545","MARQUINHO","PR","12/2020","16"
"411550","MARUMBI","PR","12/2020","19"
"411560","MATELÂNDIA","PR","12/2020","230"
"411570","MATINHOS","PR","12/2020","568"
"411573","MATO RICO","PR","12/2020","9"
"411575","MAUÁ DA SERRA","PR","12/2020","116"
"411580","MEDIANEIRA","PR","12/2020","814"
"411585","MERCEDES","PR","12/2020","39"
"411590","MIRADOR","PR","12/2020","7"
"411600","MIRASELVA","PR","12/2020","14"
"411605","MISSAL","PR","12/2020","141"
"411610","MOREIRA SALES","PR","12/2020","73"
"411620","MORRETES","PR","12/2020","177"
"411630","MUNHOZ DE MELO","PR","12/2020","18"
"411640","NOSSA SENHORA DAS GRAÇAS","PR","12/2020","10"
"411650","NOVA ALIANÇA DO IVAÍ","PR","12/2020","5"
"411660","NOVA AMÉRICA DA COLINA","PR","12/2020","12"
"411670","NOVA AURORA","PR","12/2020","65"
"411680","NOVA CANTU","PR","12/2020","31"
"411690","NOVA ESPERANÇA","PR","12/2020","276"
"411695","NOVA ESPERANÇA DO SUDOESTE","PR","12/2020","19"
"411700","NOVA FÁTIMA","PR","12/2020","28"
"411705","NOVA LARANJEIRAS","PR","12/2020","36"
"411710","NOVA LONDRINA","PR","12/2020","98"
"411720","NOVA OLÍMPIA","PR","12/2020","45"
"411721","NOVA SANTA BÁRBARA","PR","12/2020","12"
"411722","NOVA SANTA ROSA","PR","12/2020","60"
"411725","NOVA PRATA DO IGUAÇU","PR","12/2020","39"
"411727","NOVA TEBAS","PR","12/2020","20"
"411729","NOVO ITACOLOMI","PR","12/2020","8"
"411730","ORTIGUEIRA","PR","12/2020","210"
"411740","OURIZONA","PR","12/2020","15"
"411745","OURO VERDE DO OESTE","PR","12/2020","19"
"411750","PAIÇANDU","PR","12/2020","480"
"411760","PALMAS","PR","12/2020","309"
"411770","PALMEIRA","PR","12/2020","159"
"411780","PALMITAL","PR","12/2020","124"
"411790","PALOTINA","PR","12/2020","233"
"411800","PARAÍSO DO NORTE","PR","12/2020","39"
"411810","PARANACITY","PR","12/2020","44"
"411820","PARANAGUÁ","PR","12/2020","1275"
"411830","PARANAPOEMA","PR","12/2020","1"
"411840","PARANAVAÍ","PR","12/2020","806"
"411845","PATO BRAGADO","PR","12/2020","35"
"411850","PATO BRANCO","PR","12/2020","555"
"411860","PAULA FREITAS","PR","12/2020","18"
"411870","PAULO FRONTIN","PR","12/2020","26"
"411880","PEABIRU","PR","12/2020","158"
"411885","PEROBAL","PR","12/2020","36"
"411890","PÉROLA","PR","12/2020","110"
"411900","PÉROLA DOESTE","PR","12/2020","18"
"411910","PIÊN","PR","12/2020","40"
"411915","PINHAIS","PR","12/2020","1331"
"411920","PINHALÃO","PR","12/2020","25"
"411925","PINHAL DE SÃO BENTO","PR","12/2020","5"
"411930","PINHÃO","PR","12/2020","230"
"411940","PIRAÍ DO SUL","PR","12/2020","195"
"411950","PIRAQUARA","PR","12/2020","552"
"411960","PITANGA","PR","12/2020","362"
"411965","PITANGUEIRAS","PR","12/2020","7"
"411970","PLANALTINA DO PARANÁ","PR","12/2020","11"
"411980","PLANALTO","PR","12/2020","62"
"411990","PONTA GROSSA","PR","12/2020","2252"
"411995","PONTAL DO PARANÁ","PR","12/2020","356"
"412000","PORECATU","PR","12/2020","116"
"412010","PORTO AMAZONAS","PR","12/2020","16"
"412015","PORTO BARREIRO","PR","12/2020","12"
"412020","PORTO RICO","PR","12/2020","7"
"412030","PORTO VITÓRIA","PR","12/2020","2"
"412033","PRADO FERREIRA","PR","12/2020","24"
"412035","PRANCHITA","PR","12/2020","27"
"412040","PRESIDENTE CASTELO BRANCO","PR","12/2020","19"
"412050","PRIMEIRO DE MAIO","PR","12/2020","53"
"412060","PRUDENTÓPOLIS","PR","12/2020","214"
"412065","QUARTO CENTENÁRIO","PR","12/2020","20"
"412070","QUATIGUÁ","PR","12/2020","53"
"412080","QUATRO BARRAS","PR","12/2020","151"
"412085","QUATRO PONTES","PR","12/2020","23"
"412090","QUEDAS DO IGUAÇU","PR","12/2020","299"
"412100","QUERÊNCIA DO NORTE","PR","12/2020","40"
"412110","QUINTA DO SOL","PR","12/2020","17"
"412120","QUITANDINHA","PR","12/2020","134"
"412125","RAMILÂNDIA","PR","12/2020","30"
"412130","RANCHO ALEGRE","PR","12/2020","13"
"412135","RANCHO ALEGRE DOESTE","PR","12/2020","13"
"412140","REALEZA","PR","12/2020","129"
"412150","REBOUÇAS","PR","12/2020","84"
"412160","RENASCENÇA","PR","12/2020","39"
"412170","RESERVA","PR","12/2020","224"
"412175","RESERVA DO IGUAÇU","PR","12/2020","10"
"412180","RIBEIRÃO CLARO","PR","12/2020","46"
"412190","RIBEIRÃO DO PINHAL","PR","12/2020","68"
"412200","RIO AZUL","PR","12/2020","66"
"412210","RIO BOM","PR","12/2020","18"
"412215","RIO BONITO DO IGUAÇU","PR","12/2020","69"
"412217","RIO BRANCO DO IVAÍ","PR","12/2020","12"
"412220","RIO BRANCO DO SUL","PR","12/2020","255"
"412230","RIO NEGRO","PR","12/2020","123"
"412240","ROLÂNDIA","PR","12/2020","691"
"412250","RONCADOR","PR","12/2020","159"
"412260","RONDON","PR","12/2020","32"
"412265","ROSÁRIO DO IVAÍ","PR","12/2020","42"
"412270","SABÁUDIA","PR","12/2020","26"
"412280","SALGADO FILHO","PR","12/2020","18"
"412290","SALTO DO ITARARÉ","PR","12/2020","31"
"412300","SALTO DO LONTRA","PR","12/2020","69"
"412310","SANTA AMÉLIA","PR","12/2020","10"
"412320","SANTA CECÍLIA DO PAVÃO","PR","12/2020","18"
"412330","SANTA CRUZ DE MONTE CASTELO","PR","12/2020","29"
"412340","SANTA FÉ","PR","12/2020","46"
"412350","SANTA HELENA","PR","12/2020","318"
"412360","SANTA INÊS","PR","12/2020","4"
"412370","SANTA ISABEL DO IVAÍ","PR","12/2020","22"
"412380","SANTA IZABEL DO OESTE","PR","12/2020","61"
"412382","SANTA LÚCIA","PR","12/2020","25"
"412385","SANTA MARIA DO OESTE","PR","12/2020","46"
"412390","SANTA MARIANA","PR","12/2020","69"
"412395","SANTA MÔNICA","PR","12/2020","12"
"412400","SANTANA DO ITARARÉ","PR","12/2020","31"
"412402","SANTA TEREZA DO OESTE","PR","12/2020","117"
"412405","SANTA TEREZINHA DE ITAIPU","PR","12/2020","577"
"412410","SANTO ANTÔNIO DA PLATINA","PR","12/2020","380"
"412420","SANTO ANTÔNIO DO CAIUÁ","PR","12/2020","1"
"412430","SANTO ANTÔNIO DO PARAÍSO","PR","12/2020","3"
"412440","SANTO ANTÔNIO DO SUDOESTE","PR","12/2020","290"
"412450","SANTO INÁCIO","PR","12/2020","10"
"412460","SÃO CARLOS DO IVAÍ","PR","12/2020","22"
"412470","SÃO JERÔNIMO DA SERRA","PR","12/2020","46"
"412480","SÃO JOÃO","PR","12/2020","40"
"412490","SÃO JOÃO DO CAIUÁ","PR","12/2020","18"
"412500","SÃO JOÃO DO IVAÍ","PR","12/2020","84"
"412510","SÃO JOÃO DO TRIUNFO","PR","12/2020","35"
"412520","SÃO JORGE DOESTE","PR","12/2020","30"
"412530","SÃO JORGE DO IVAÍ","PR","12/2020","51"
"412535","SÃO JORGE DO PATROCÍNIO","PR","12/2020","25"
"412540","SÃO JOSÉ DA BOA VISTA","PR","12/2020","43"
"412545","SÃO JOSÉ DAS PALMEIRAS","PR","12/2020","29"
"412550","SÃO JOSÉ DOS PINHAIS","PR","12/2020","2265"
"412555","SÃO MANOEL DO PARANÁ","PR","12/2020","4"
"412560","SÃO MATEUS DO SUL","PR","12/2020","192"
"412570","SÃO MIGUEL DO IGUAÇU","PR","12/2020","380"
"412575","SÃO PEDRO DO IGUAÇU","PR","12/2020","29"
"412580","SÃO PEDRO DO IVAÍ","PR","12/2020","59"
"412590","SÃO PEDRO DO PARANÁ","PR","12/2020","5"
"412600","SÃO SEBASTIÃO DA AMOREIRA","PR","12/2020","49"
"412610","SÃO TOMÉ","PR","12/2020","19"
"412620","SAPOPEMA","PR","12/2020","23"
"412625","SARANDI","PR","12/2020","1024"
"412627","SAUDADE DO IGUAÇU","PR","12/2020","18"
"412630","SENGÉS","PR","12/2020","134"
"412635","SERRANÓPOLIS DO IGUAÇU","PR","12/2020","47"
"412640","SERTANEJA","PR","12/2020","29"
"412650","SERTANÓPOLIS","PR","12/2020","114"
"412660","SIQUEIRA CAMPOS","PR","12/2020","186"
"412665","SULINA","PR","12/2020","4"
"412667","TAMARANA","PR","12/2020","99"
"412670","TAMBOARA","PR","12/2020","12"
"412680","TAPEJARA","PR","12/2020","68"
"412690","TAPIRA","PR","12/2020","40"
"412700","TEIXEIRA SOARES","PR","12/2020","55"
"412710","TELÊMACO BORBA","PR","12/2020","561"
"412720","TERRA BOA","PR","12/2020","88"
"412730","TERRA RICA","PR","12/2020","29"
"412740","TERRA ROXA","PR","12/2020","206"
"412750","TIBAGI","PR","12/2020","186"
"412760","TIJUCAS DO SUL","PR","12/2020","142"
"412770","TOLEDO","PR","12/2020","959"
"412780","TOMAZINA","PR","12/2020","30"
"412785","TRÊS BARRAS DO PARANÁ","PR","12/2020","149"
"412788","TUNAS DO PARANÁ","PR","12/2020","14"
"412790","TUNEIRAS DO OESTE","PR","12/2020","21"
"412795","TUPÃSSI","PR","12/2020","46"
"412796","TURVO","PR","12/2020","110"
"412800","UBIRATÃ","PR","12/2020","259"
"412810","UMUARAMA","PR","12/2020","1378"
"412820","UNIÃO DA VITÓRIA","PR","12/2020","360"
"412830","UNIFLOR","PR","12/2020","3"
"412840","URAÍ","PR","12/2020","72"
"412850","WENCESLAU BRAZ","PR","12/2020","271"
"412853","VENTANIA","PR","12/2020","87"
"412855","VERA CRUZ DO OESTE","PR","12/2020","88"
"412860","VERÊ","PR","12/2020","32"
"412862","ALTO PARAÍSO","PR","12/2020","21"
"412863","DOUTOR ULYSSES","PR","12/2020","2"
"412865","VIRMOND","PR","12/2020","15"
"412870","VITORINO","PR","12/2020","43"
"412880","XAMBRÊ","PR","12/2020","26"
"330010","ANGRA DOS REIS","RJ","12/2020","1544"
"330015","APERIBÉ","RJ","12/2020","99"
"330020","ARARUAMA","RJ","12/2020","2214"
"330022","AREAL","RJ","12/2020","125"
"330023","ARMAÇÃO DOS BÚZIOS","RJ","12/2020","455"
"330025","ARRAIAL DO CABO","RJ","12/2020","474"
"330030","BARRA DO PIRAÍ","RJ","12/2020","714"
"330040","BARRA MANSA","RJ","12/2020","1214"
"330045","BELFORD ROXO","RJ","12/2020","6393"
"330050","BOM JARDIM","RJ","12/2020","322"
"330060","BOM JESUS DO ITABAPOANA","RJ","12/2020","418"
"330070","CABO FRIO","RJ","12/2020","2453"
"330080","CACHOEIRAS DE MACACU","RJ","12/2020","898"
"330090","CAMBUCI","RJ","12/2020","164"
"330093","CARAPEBUS","RJ","12/2020","147"
"330095","COMENDADOR LEVY GASPARIAN","RJ","12/2020","31"
"330100","CAMPOS DOS GOYTACAZES","RJ","12/2020","5017"
"330110","CANTAGALO","RJ","12/2020","276"
"330115","CARDOSO MOREIRA","RJ","12/2020","243"
"330120","CARMO","RJ","12/2020","194"
"330130","CASIMIRO DE ABREU","RJ","12/2020","1190"
"330140","CONCEIÇÃO DE MACABU","RJ","12/2020","292"
"330150","CORDEIRO","RJ","12/2020","223"
"330160","DUAS BARRAS","RJ","12/2020","85"
"330170","DUQUE DE CAXIAS","RJ","12/2020","18146"
"330180","ENGENHEIRO PAULO DE FRONTIN","RJ","12/2020","98"
"330185","GUAPIMIRIM","RJ","12/2020","631"
"330187","IGUABA GRANDE","RJ","12/2020","279"
"330190","ITABORAÍ","RJ","12/2020","3665"
"330200","ITAGUAÍ","RJ","12/2020","3322"
"330205","ITALVA","RJ","12/2020","191"
"330210","ITAOCARA","RJ","12/2020","372"
"330220","ITAPERUNA","RJ","12/2020","1111"
"330225","ITATIAIA","RJ","12/2020","283"
"330227","JAPERI","RJ","12/2020","1708"
"330230","LAJE DO MURIAÉ","RJ","12/2020","112"
"330240","MACAÉ","RJ","12/2020","1952"
"330245","MACUCO","RJ","12/2020","85"
"330250","MAGÉ","RJ","12/2020","3362"
"330260","MANGARATIBA","RJ","12/2020","458"
"330270","MARICÁ","RJ","12/2020","2432"
"330280","MENDES","RJ","12/2020","164"
"330285","MESQUITA","RJ","12/2020","4861"
"330290","MIGUEL PEREIRA","RJ","12/2020","424"
"330300","MIRACEMA","RJ","12/2020","276"
"330310","NATIVIDADE","RJ","12/2020","202"
"330320","NILÓPOLIS","RJ","12/2020","5151"
"330330","NITERÓI","RJ","12/2020","5779"
"330340","NOVA FRIBURGO","RJ","12/2020","1123"
"330350","NOVA IGUAÇU","RJ","12/2020","11741"
"330360","PARACAMBI","RJ","12/2020","1166"
"330370","PARAÍBA DO SUL","RJ","12/2020","523"
"330380","PARATY","RJ","12/2020","531"
"330385","PATY DO ALFERES","RJ","12/2020","312"
"330390","PETRÓPOLIS","RJ","12/2020","2726"
"330395","PINHEIRAL","RJ","12/2020","128"
"330400","PIRAÍ","RJ","12/2020","342"
"330410","PORCIÚNCULA","RJ","12/2020","139"
"330411","PORTO REAL","RJ","12/2020","123"
"330412","QUATIS","RJ","12/2020","140"
"330414","QUEIMADOS","RJ","12/2020","3226"
"330415","QUISSAMÃ","RJ","12/2020","346"
"330420","RESENDE","RJ","12/2020","1110"
"330430","RIO BONITO","RJ","12/2020","987"
"330440","RIO CLARO","RJ","12/2020","159"
"330450","RIO DAS FLORES","RJ","12/2020","68"
"330452","RIO DAS OSTRAS","RJ","12/2020","1188"
"330455","RIO DE JANEIRO","RJ","12/2020","74895"
"330460","SANTA MARIA MADALENA","RJ","12/2020","145"
"330470","SANTO ANTÔNIO DE PÁDUA","RJ","12/2020","561"
"330475","SÃO FRANCISCO DE ITABAPOANA","RJ","12/2020","1151"
"330480","SÃO FIDÉLIS","RJ","12/2020","384"
"330490","SÃO GONÇALO","RJ","12/2020","10145"
"330500","SÃO JOÃO DA BARRA","RJ","12/2020","817"
"330510","SÃO JOÃO DE MERITI","RJ","12/2020","7187"
"330513","SÃO JOSÉ DE UBÁ","RJ","12/2020","48"
"330515","SÃO JOSÉ DO VALE DO RIO PRETO","RJ","12/2020","470"
"330520","SÃO PEDRO DA ALDEIA","RJ","12/2020","1651"
"330530","SÃO SEBASTIÃO DO ALTO","RJ","12/2020","88"
"330540","SAPUCAIA","RJ","12/2020","183"
"330550","SAQUAREMA","RJ","12/2020","1953"
"330555","SEROPÉDICA","RJ","12/2020","489"
"330560","SILVA JARDIM","RJ","12/2020","472"
"330570","SUMIDOURO","RJ","12/2020","77"
"330575","TANGUÁ","RJ","12/2020","509"
"330580","TERESÓPOLIS","RJ","12/2020","1524"
"330590","TRAJANO DE MORAES","RJ","12/2020","134"
"330600","TRÊS RIOS","RJ","12/2020","458"
"330610","VALENÇA","RJ","12/2020","736"
"330615","VARRE-SAI","RJ","12/2020","48"
"330620","VASSOURAS","RJ","12/2020","678"
"330630","VOLTA REDONDA","RJ","12/2020","1598"
"240010","ACARI","RN","12/2020","225"
"240020","AÇU","RN","12/2020","426"
"240030","AFONSO BEZERRA","RN","12/2020","20"
"240040","ÁGUA NOVA","RN","12/2020","0"
"240050","ALEXANDRIA","RN","12/2020","76"
"240060","ALMINO AFONSO","RN","12/2020","4"
"240070","ALTO DO RODRIGUES","RN","12/2020","47"
"240080","ANGICOS","RN","12/2020","170"
"240090","ANTÔNIO MARTINS","RN","12/2020","11"
"240100","APODI","RN","12/2020","89"
"240110","AREIA BRANCA","RN","12/2020","362"
"240120","ARÊS","RN","12/2020","31"
"240130","AUGUSTO SEVERO","RN","12/2020","22"
"240140","BAÍA FORMOSA","RN","12/2020","21"
"240145","BARAÚNA","RN","12/2020","86"
"240150","BARCELONA","RN","12/2020","5"
"240160","BENTO FERNANDES","RN","12/2020","7"
"240165","BODÓ","RN","12/2020","8"
"240170","BOM JESUS","RN","12/2020","35"
"240180","BREJINHO","RN","12/2020","21"
"240185","CAIÇARA DO NORTE","RN","12/2020","3"
"240190","CAIÇARA DO RIO DO VENTO","RN","12/2020","2"
"240200","CAICÓ","RN","12/2020","1368"
"240210","CAMPO REDONDO","RN","12/2020","40"
"240220","CANGUARETAMA","RN","12/2020","307"
"240230","CARAÚBAS","RN","12/2020","69"
"240240","CARNAÚBA DOS DANTAS","RN","12/2020","19"
"240250","CARNAUBAIS","RN","12/2020","13"
"240260","CEARÁ-MIRIM","RN","12/2020","486"
"240270","CERRO CORÁ","RN","12/2020","22"
"240280","CORONEL EZEQUIEL","RN","12/2020","11"
"240290","CORONEL JOÃO PESSOA","RN","12/2020","3"
"240300","CRUZETA","RN","12/2020","84"
"240310","CURRAIS NOVOS","RN","12/2020","1071"
"240320","DOUTOR SEVERIANO","RN","12/2020","13"
"240325","PARNAMIRIM","RN","12/2020","1873"
"240330","ENCANTO","RN","12/2020","6"
"240340","EQUADOR","RN","12/2020","26"
"240350","ESPÍRITO SANTO","RN","12/2020","12"
"240360","EXTREMOZ","RN","12/2020","217"
"240370","FELIPE GUERRA","RN","12/2020","4"
"240375","FERNANDO PEDROZA","RN","12/2020","25"
"240380","FLORÂNIA","RN","12/2020","43"
"240390","FRANCISCO DANTAS","RN","12/2020","1"
"240400","FRUTUOSO GOMES","RN","12/2020","9"
"240410","GALINHOS","RN","12/2020","6"
"240420","GOIANINHA","RN","12/2020","281"
"240430","GOVERNADOR DIX-SEPT ROSADO","RN","12/2020","17"
"240440","GROSSOS","RN","12/2020","56"
"240450","GUAMARÉ","RN","12/2020","74"
"240460","IELMO MARINHO","RN","12/2020","16"
"240470","IPANGUAÇU","RN","12/2020","25"
"240480","IPUEIRA","RN","12/2020","2"
"240485","ITAJÁ","RN","12/2020","14"
"240490","ITAÚ","RN","12/2020","2"
"240500","JAÇANÃ","RN","12/2020","22"
"240510","JANDAÍRA","RN","12/2020","11"
"240520","JANDUÍS","RN","12/2020","5"
"240530","JANUÁRIO CICCO","RN","12/2020","8"
"240540","JAPI","RN","12/2020","12"
"240550","JARDIM DE ANGICOS","RN","12/2020","1"
"240560","JARDIM DE PIRANHAS","RN","12/2020","103"
"240570","JARDIM DO SERIDÓ","RN","12/2020","163"
"240580","JOÃO CÂMARA","RN","12/2020","280"
"240590","JOÃO DIAS","RN","12/2020","2"
"240600","JOSÉ DA PENHA","RN","12/2020","5"
"240610","JUCURUTU","RN","12/2020","84"
"240615","JUNDIÁ","RN","12/2020","1"
"240620","LAGOA DANTA","RN","12/2020","3"
"240630","LAGOA DE PEDRAS","RN","12/2020","5"
"240640","LAGOA DE VELHOS","RN","12/2020","6"
"240650","LAGOA NOVA","RN","12/2020","44"
"240660","LAGOA SALGADA","RN","12/2020","17"
"240670","LAJES","RN","12/2020","134"
"240680","LAJES PINTADAS","RN","12/2020","13"
"240690","LUCRÉCIA","RN","12/2020","3"
"240700","LUÍS GOMES","RN","12/2020","33"
"240710","MACAÍBA","RN","12/2020","782"
"240720","MACAU","RN","12/2020","284"
"240725","MAJOR SALES","RN","12/2020","5"
"240730","MARCELINO VIEIRA","RN","12/2020","23"
"240740","MARTINS","RN","12/2020","35"
"240750","MAXARANGUAPE","RN","12/2020","23"
"240760","MESSIAS TARGINO","RN","12/2020","5"
"240770","MONTANHAS","RN","12/2020","33"
"240780","MONTE ALEGRE","RN","12/2020","116"
"240790","MONTE DAS GAMELEIRAS","RN","12/2020","2"
"240800","MOSSORÓ","RN","12/2020","3000"
"240810","NATAL","RN","12/2020","9543"
"240820","NÍSIA FLORESTA","RN","12/2020","98"
"240830","NOVA CRUZ","RN","12/2020","290"
"240840","OLHO DÁGUA DO BORGES","RN","12/2020","10"
"240850","OURO BRANCO","RN","12/2020","9"
"240860","PARANÁ","RN","12/2020","4"
"240870","PARAÚ","RN","12/2020","8"
"240880","PARAZINHO","RN","12/2020","3"
"240890","PARELHAS","RN","12/2020","491"
"240895","RIO DO FOGO","RN","12/2020","19"
"240910","PASSA E FICA","RN","12/2020","19"
"240920","PASSAGEM","RN","12/2020","3"
"240930","PATU","RN","12/2020","43"
"240933","SANTA MARIA","RN","12/2020","17"
"240940","PAU DOS FERROS","RN","12/2020","272"
"240950","PEDRA GRANDE","RN","12/2020","5"
"240960","PEDRA PRETA","RN","12/2020","4"
"240970","PEDRO AVELINO","RN","12/2020","32"
"240980","PEDRO VELHO","RN","12/2020","40"
"240990","PENDÊNCIAS","RN","12/2020","44"
"241000","PILÕES","RN","12/2020","4"
"241010","POÇO BRANCO","RN","12/2020","20"
"241020","PORTALEGRE","RN","12/2020","9"
"241025","PORTO DO MANGUE","RN","12/2020","7"
"241030","SERRA CAIADA","RN","12/2020","24"
"241040","PUREZA","RN","12/2020","13"
"241050","RAFAEL FERNANDES","RN","12/2020","8"
"241060","RAFAEL GODEIRO","RN","12/2020","5"
"241070","RIACHO DA CRUZ","RN","12/2020","0"
"241080","RIACHO DE SANTANA","RN","12/2020","7"
"241090","RIACHUELO","RN","12/2020","12"
"241100","RODOLFO FERNANDES","RN","12/2020","11"
"241105","TIBAU","RN","12/2020","5"
"241110","RUY BARBOSA","RN","12/2020","4"
"241120","SANTA CRUZ","RN","12/2020","359"
"241140","SANTANA DO MATOS","RN","12/2020","38"
"241142","SANTANA DO SERIDÓ","RN","12/2020","6"
"241150","SANTO ANTÔNIO","RN","12/2020","148"
"241160","SÃO BENTO DO NORTE","RN","12/2020","1"
"241170","SÃO BENTO DO TRAIRÍ","RN","12/2020","7"
"241180","SÃO FERNANDO","RN","12/2020","7"
"241190","SÃO FRANCISCO DO OESTE","RN","12/2020","1"
"241200","SÃO GONÇALO DO AMARANTE","RN","12/2020","1927"
"241210","SÃO JOÃO DO SABUGI","RN","12/2020","9"
"241220","SÃO JOSÉ DE MIPIBU","RN","12/2020","480"
